0	0	1.93000000000000	1.39200000000000
100	100	1.93000000000000	1.39200000000000
200	100	1.93000000000000	1.39200000000000
300	100	1.93000000000000	1.39200000000000
400	100	1.93000000000000	1.39200000000000
500	100	1.93000000000000	1.39200000000000
600	100	1.93000000000000	1.39200000000000
700	100	1.93000000000000	1.39200000000000
800	100	1.93000000000000	1.39200000000000
900	100	1.93000000000000	1.39200000000000
1000	100	1.93000000000000	1.39200000000000
1100	100	1.93000000000000	1.39200000000000
1200	100	1.93000000000000	1.39200000000000
1300	100	1.93000000000000	1.39200000000000
1400	100	1.93000000000000	1.39200000000000
1500	100	1.93000000000000	1.39200000000000
1600	100	1.93000000000000	1.39200000000000
1700	100	1.93000000000000	1.39200000000000
1800	100	1.93000000000000	1.39200000000000
1900	100	1.93000000000000	1.39200000000000
2000	100	1.93000000000000	1.39200000000000
2100	100	1.93000000000000	1.39200000000000
2200	100	1.93000000000000	1.39200000000000
2300	100	1.93000000000000	1.39200000000000
2400	100	1.93000000000000	1.39200000000000
2500	100	1.93000000000000	1.39200000000000
2600	100	1.93000000000000	1.39200000000000
2700	100	1.93000000000000	1.39200000000000
2800	100	1.93000000000000	1.39200000000000
2900	100	1.93000000000000	1.39200000000000
3000	100	1.93000000000000	1.39200000000000
3100	100	1.93000000000000	1.39200000000000
3200	100	1.93000000000000	1.39200000000000
3300	100	1.93000000000000	1.39200000000000
3400	100	1.93000000000000	1.39200000000000
3500	100	1.93000000000000	1.39200000000000
3600	100	1.93000000000000	1.39200000000000
3700	100	1.93000000000000	1.39200000000000
3800	100	1.93000000000000	1.39200000000000
3900	100	1.93000000000000	1.39200000000000
4000	100	1.93000000000000	1.39200000000000
4100	100	1.93000000000000	1.39200000000000
4200	100	1.93000000000000	1.39200000000000
4300	100	1.93000000000000	1.39200000000000
4400	100	1.93000000000000	1.39200000000000
4500	100	1.93000000000000	1.39200000000000
4600	100	1.93000000000000	1.39200000000000
4700	100	1.93000000000000	1.39200000000000
4800	100	1.93000000000000	1.39200000000000
4900	100	1.93000000000000	1.39200000000000
5000	100	1.93000000000000	1.39200000000000
5100	100	1.93000000000000	1.39200000000000
5200	100	1.93000000000000	1.39200000000000
5300	100	1.93000000000000	1.39200000000000
5400	100	1.93000000000000	1.39200000000000
5500	100	1.93000000000000	1.39200000000000
5600	100	1.93000000000000	1.39200000000000
5700	100	1.93000000000000	1.39200000000000
5800	100	1.93000000000000	1.39200000000000
5900	100	1.93000000000000	1.39200000000000
6000	100	1.93000000000000	1.39200000000000
6100	100	1.93000000000000	1.39200000000000
6200	100	1.93000000000000	1.39200000000000
6300	100	1.93000000000000	1.39200000000000
6400	100	1.93000000000000	1.39200000000000
6500	100	1.93000000000000	1.39200000000000
6600	100	1.93000000000000	1.39200000000000
6700	100	1.93000000000000	1.39200000000000
6800	100	1.93000000000000	1.39200000000000
6900	100	1.93000000000000	1.39200000000000
7000	100	1.93000000000000	1.39200000000000
7100	100	1.93000000000000	1.39200000000000
7200	100	1.93000000000000	1.39200000000000
7300	100	1.93000000000000	1.39200000000000
7400	100	1.93000000000000	1.39200000000000
7500	100	1.93000000000000	1.39200000000000
7600	100	1.93000000000000	1.39200000000000
7700	100	1.93000000000000	1.39200000000000
7800	100	1.93000000000000	1.39200000000000
7900	100	1.93000000000000	1.39200000000000
8000	100	1.93000000000000	1.39200000000000
8100	100	1.93000000000000	1.39200000000000
8200	100	1.93000000000000	1.39200000000000
8300	100	1.93000000000000	1.39200000000000
8400	100	1.93000000000000	1.39200000000000
8500	100	1.93000000000000	1.39200000000000
8600	100	1.93000000000000	1.39200000000000
8700	100	1.93000000000000	1.39200000000000
8800	100	1.93000000000000	1.39200000000000
8900	100	1.93000000000000	1.39200000000000
9000	100	1.93000000000000	1.39200000000000
9100	100	1.93000000000000	1.39200000000000
9200	100	1.93000000000000	1.39200000000000
9300	100	1.93000000000000	1.39200000000000
9400	100	1.93000000000000	1.39200000000000
9500	100	1.93000000000000	1.39200000000000
9600	100	1.93000000000000	1.39200000000000
9700	100	1.93000000000000	1.39200000000000
9800	100	1.93000000000000	1.39200000000000
9900	100	1.93000000000000	1.39200000000000
10000	100	1.93000000000000	1.39200000000000
10100	100	1.93000000000000	1.39200000000000
10200	100	1.93000000000000	1.39200000000000
10300	100	1.93000000000000	1.39200000000000
10400	100	1.93000000000000	1.39200000000000
